,score,anime_id,type,source,episodes,rating,scored_by,members,favorites,studio,genre,duration_min,aired_from_year
4147,244,6652,4,9,1,3,497,894,4,542,589,54,65
4148,426,4711,5,0,13,3,4423,5191,559,3,1945,54,62
4149,305,5095,5,5,12,4,3693,4706,250,705,843,54,63
4150,301,2181,4,4,1,3,605,990,4,358,390,55,54
4151,231,2954,1,7,1,0,572,831,0,538,2627,36,56
4152,221,4120,5,11,12,2,23,146,0,213,2522,55,60
4153,287,2012,3,13,2,6,1807,2360,78,505,2439,58,53
4154,370,4325,3,14,1,3,1427,2061,15,519,1780,36,61
4155,267,5998,0,6,1,3,509,1357,4,672,3017,38,64
4156,439,3567,0,9,1,3,4341,5114,350,474,2777,160,59
4157,436,4592,5,6,24,3,4061,4728,393,597,1647,54,61
4158,21,4200,5,6,12,4,4273,5055,144,519,2293,35,61
4159,445,2197,0,6,1,3,4488,5110,340,639,18,146,56
4160,417,6418,4,6,1,3,1800,2274,9,639,85,137,64
4161,246,6029,5,9,10,3,51,315,1,267,996,33,63
4162,309,2277,3,6,4,6,1626,2287,76,373,2439,61,54
4163,396,480,0,6,1,4,4064,4872,652,417,2609,133,46
4164,87,6393,1,7,1,0,53,57,0,375,2627,33,63
4165,290,2327,3,6,6,3,280,563,14,50,753,61,37
4166,315,1330,5,9,47,0,1805,2469,30,639,341,56,52
4167,204,5152,5,6,12,3,3225,4483,110,519,1927,55,63
4168,246,5598,2,9,0,0,831,1107,6,514,2993,32,63
4169,226,3411,2,9,1,0,328,705,1,639,2312,14,58
4170,286,4578,5,4,12,3,3441,4365,104,3,2862,54,61
4171,387,188,5,6,13,5,5018,5845,1184,57,716,56,51
4172,89,3731,5,9,0,0,15,128,0,158,1807,32,58
4173,333,5537,3,5,1,3,3813,4580,81,242,75,55,63
4174,77,6487,2,9,1,0,34,54,0,700,2265,31,64
4175,313,2399,5,8,11,5,1372,2545,16,604,2110,53,56
4176,117,2447,3,9,1,6,3612,4087,302,582,2463,65,54
4177,328,1115,5,4,25,3,2926,3762,98,557,1768,55,53
4178,329,2429,4,6,1,5,3500,4071,32,471,1552,41,56
4179,279,4421,5,0,12,3,3578,4304,88,470,1963,34,61
4180,328,849,0,4,1,2,4351,4936,84,358,59,122,47
4181,345,4883,5,6,13,2,1011,1500,14,479,1320,55,62
4182,392,6313,4,6,1,3,377,1734,8,417,2011,33,64
4183,370,4141,5,9,12,3,4895,5710,1103,284,3049,55,60
4184,288,2249,3,9,4,3,166,582,2,325,2469,61,36
4185,346,2006,0,9,7,5,2579,3508,64,503,1060,45,54
4186,155,5464,5,13,11,5,2561,3731,27,673,1651,34,64
4187,325,2425,5,8,26,0,307,774,5,650,1465,55,22
4188,348,3128,4,6,1,5,3296,3928,31,471,2220,59,57
4189,287,985,4,6,1,2,1464,2057,13,417,3177,51,51
4190,318,4583,2,6,1,3,1019,1507,1,597,2680,53,61
4191,315,3412,4,0,11,3,2412,3009,11,542,1973,33,58
4192,303,4652,2,6,13,0,2826,3504,12,276,1552,33,61
4193,118,89,5,9,8,3,1337,2035,5,238,561,45,51
4194,419,4406,5,5,5,4,4670,5464,575,474,1872,56,61
4195,347,3340,5,9,24,2,2498,3089,41,639,135,56,58
4196,249,962,3,9,6,5,1599,2250,17,306,2307,67,37
4197,266,6521,2,14,26,4,94,539,1,114,227,53,64
4198,388,126,5,9,50,4,4680,5584,1010,417,818,55,52
4199,296,1460,3,5,2,4,4226,4834,115,221,2557,57,54
4200,399,2848,5,9,49,0,2132,3120,349,639,1128,55,57
4201,261,1471,3,6,4,5,3371,3915,191,299,2193,61,54
4202,152,6136,0,11,1,2,5,76,0,597,2533,0,64
4203,322,1147,5,6,11,3,2105,3140,33,534,1630,52,53
4204,310,690,0,6,1,3,3360,3963,25,639,48,76,34
4205,355,5853,3,6,1,3,1962,2556,5,242,3042,54,64
4206,360,3350,4,9,16,3,1718,2878,20,563,452,33,58
4207,275,3629,5,9,26,1,291,496,4,335,2687,34,47
4208,263,4328,1,9,1,3,1171,1758,4,389,2627,32,61
4209,309,4970,5,2,50,2,581,1080,5,687,2340,55,62
4210,42,5634,5,9,0,0,30,280,1,136,1552,22,63
4211,391,6007,0,5,1,4,2131,3624,70,306,657,124,64
4212,379,1279,5,5,12,3,4890,5655,719,242,174,55,54
4213,187,6284,3,9,1,2,12,71,0,556,1822,76,34
4214,179,4478,5,6,26,0,18,128,0,159,1552,61,17
4215,482,4994,5,14,12,4,5030,5856,1200,306,1012,55,62
4216,303,5316,3,13,2,6,1074,1891,30,126,2439,61,62
4217,241,3218,3,13,2,6,823,1416,20,526,2443,61,58
4218,165,4723,4,9,1,0,105,160,0,444,2530,35,51
4219,396,1090,3,6,12,3,2181,3315,203,633,2065,81,40
4220,325,4456,5,6,13,4,4432,5224,409,290,1092,55,61
4221,248,2458,5,10,25,0,44,197,0,42,2763,56,46
4222,364,277,5,9,26,0,1824,2495,64,182,1829,56,49
4223,402,272,5,6,12,4,4255,5040,877,306,2998,55,52
4224,312,3846,3,13,4,4,4683,5438,712,75,2717,60,60
4225,242,651,3,6,1,4,703,1091,2,701,2589,61,53
4226,168,1523,3,9,1,4,1036,1447,1,639,133,105,33
4227,316,3499,3,9,1,0,2474,3129,58,123,630,59,58
4228,353,886,3,5,3,3,2492,3050,14,242,1219,60,45
4229,238,193,5,6,26,2,1093,1912,5,117,298,43,49
4230,321,4473,5,5,12,3,4633,5443,563,606,665,54,61
4231,190,6535,2,9,1,0,61,97,0,283,2989,7,63
4232,228,2269,3,13,2,6,839,1267,6,689,2439,61,54
4233,383,961,5,8,39,3,1598,2139,64,556,1458,58,29
4234,352,5075,4,6,9,3,3165,4017,121,679,1909,35,62
4235,266,5264,4,6,2,3,1030,1413,0,336,1970,33,62
4236,448,1280,5,6,26,3,3649,4085,261,544,2212,56,54
4237,272,4388,0,4,1,2,179,683,5,619,2658,79,61
4238,125,5909,4,9,0,0,24,143,0,538,2989,5,63
4239,162,6547,5,14,12,5,1447,3081,56,299,2252,37,65
4240,357,2661,3,5,4,3,3859,4573,108,242,499,59,56
4241,360,1286,5,0,12,3,3300,4381,564,474,3039,55,54
4242,187,5487,0,9,1,2,152,387,1,261,2336,58,58
4243,401,4125,5,13,13,3,4348,5222,898,461,2149,54,60
4244,374,2461,5,8,39,0,639,1504,13,353,2107,51,56
4245,284,3191,0,6,1,0,285,519,3,639,2207,58,35
4246,337,3333,5,13,12,3,4230,4991,389,327,2412,55,58
4247,364,5188,3,5,1,4,4222,4915,263,556,891,55,62
4248,317,3396,3,13,2,6,1743,2492,64,411,2439,61,58
4249,361,3303,0,9,1,3,3316,4226,77,95,1173,79,58
4250,200,1164,3,6,4,5,405,723,4,597,987,59,41
4251,262,4330,5,4,12,3,3253,4264,68,542,2265,55,61
4252,290,769,4,9,1,3,562,832,0,628,1395,54,53
4253,314,1904,4,6,2,3,2438,2850,4,357,1946,55,54
4254,361,1135,3,6,4,3,1850,2683,43,519,414,61,41
4255,366,4593,4,6,2,0,2897,3335,6,479,1959,44,61
4256,350,3659,5,9,25,3,3170,4009,39,583,652,56,59
4257,248,1192,3,8,3,3,386,793,0,242,952,61,44
4258,341,3603,5,5,13,3,4720,5501,686,145,1654,55,59
4259,292,4560,3,0,1,3,414,904,2,196,1865,43,61
4260,313,1028,0,9,1,3,1550,2030,8,435,977,64,42
4261,269,5337,0,9,1,3,178,1265,2,202,242,150,63
4262,325,5763,3,6,1,2,525,1521,1,2,3045,55,63
4263,246,2392,5,0,16,5,764,1083,4,45,1710,36,45
4264,431,1125,4,6,1,4,3922,4682,244,417,2582,139,53
4265,323,5568,5,5,12,3,4309,5340,318,242,133,56,64
4266,319,2397,4,6,1,3,3358,3871,24,639,34,65,55
4267,76,4940,0,9,1,0,40,78,0,639,2522,51,19
4268,455,5008,0,6,1,3,3858,4631,796,3,3125,91,63
4269,239,4692,3,13,1,6,447,919,3,373,2439,59,61
4270,379,712,5,6,26,5,1594,2560,100,544,1714,55,42
4271,172,4721,4,9,1,0,84,179,2,444,2041,37,48
4272,421,4690,5,6,12,3,3779,4511,410,519,1635,55,62
4273,415,1841,0,8,1,3,2905,3359,34,63,855,90,35
4274,334,942,5,6,13,4,1354,2261,23,60,819,55,51
4275,312,488,5,10,10,0,1435,1798,32,556,1552,35,48
4276,410,364,3,9,1,2,2130,2618,33,202,1646,81,52
4277,335,2751,0,6,1,3,3193,3628,55,534,2347,80,57
4278,279,3192,3,0,1,3,1744,2206,2,470,1972,54,58
4279,199,2713,3,9,1,3,1542,2421,11,510,502,53,57
4280,342,2594,3,6,1,3,1869,2361,6,597,2771,56,55
4281,369,563,5,6,106,3,1136,2449,59,306,1131,56,36
4282,397,5768,5,5,12,3,4468,5333,850,464,2907,55,64
4283,195,3882,3,6,1,5,2344,2983,65,230,2894,56,60
4284,503,3235,5,6,51,3,4610,5520,1026,583,1002,55,58
4285,286,4042,4,6,1,3,2179,2636,2,2,1998,36,60
4286,252,5808,3,4,1,3,1119,1341,4,274,1034,50,63
4287,231,2456,4,9,6,0,1629,2029,2,182,1976,33,35
4288,210,5039,4,6,1,3,40,224,0,639,1980,77,28
4289,276,5931,5,0,12,3,3213,3969,82,155,2993,33,64
4290,282,3207,3,6,2,4,202,480,1,639,551,82,40
4291,441,3098,3,6,13,3,3507,4091,221,597,208,55,58
4292,249,2796,0,6,1,3,196,478,0,639,1980,51,41
4293,430,5607,5,9,12,3,4826,5623,1137,303,2002,54,63
4294,257,3040,5,6,36,5,65,530,0,512,1695,39,45
4295,325,6288,5,0,12,3,2870,4025,95,5,3037,54,65
4296,436,4311,5,6,24,4,4782,5540,1040,142,265,55,61
4297,299,43,5,13,26,3,3600,4474,183,702,2411,55,50
4298,439,1089,5,6,12,4,4832,5597,854,306,1115,55,53
4299,473,2431,5,6,13,3,4527,5306,728,103,2092,55,56
4300,400,1269,0,6,1,3,2658,3509,66,306,2105,114,30
4301,331,1404,5,9,52,0,1140,2127,86,556,1733,55,30
4302,402,329,5,6,52,2,2238,2836,147,515,1549,54,52
4303,418,2864,0,8,1,0,4570,5251,368,538,2265,125,57
4304,358,5193,4,5,6,5,3286,3972,76,606,1651,34,62
4305,374,380,0,6,1,3,3894,4498,181,583,1213,118,51
4306,243,2811,5,9,39,0,2745,3198,34,597,143,55,57
4307,282,3092,4,8,1,0,153,303,0,353,1446,98,34
4308,326,2785,5,5,12,5,4831,5615,667,60,659,54,57
4309,319,662,5,9,48,2,3772,4383,204,639,1228,54,53
4310,397,84,5,6,51,3,3095,3986,499,639,2171,56,43
4311,31,6524,1,7,1,0,31,20,0,706,2656,34,46
4312,391,5233,3,6,1,3,3259,3968,90,95,2089,55,63
4313,262,1656,5,1,52,0,622,988,5,353,1417,57,30
4314,305,2169,5,9,51,0,271,700,5,544,62,55,55
4315,328,4997,0,9,1,0,522,1900,5,296,2698,99,62
4316,338,4154,3,5,1,3,2704,3308,11,680,1894,46,59
4317,295,2518,3,9,1,3,925,1591,6,75,1171,37,54
4318,365,3720,5,6,13,3,2212,3292,83,612,2474,55,59
4319,196,4804,3,4,2,3,122,526,1,242,2548,56,61
4320,193,2630,5,9,64,2,184,558,8,616,244,37,21
4321,207,1469,3,13,2,6,967,1546,5,546,2285,61,51
4322,404,4977,5,6,12,3,4743,5593,980,95,2324,55,62
4323,226,5450,4,9,1,3,289,743,1,380,2065,38,63
4324,199,5079,0,8,1,2,52,226,2,482,1465,125,62
4325,398,3819,0,6,1,0,2756,3268,13,597,1318,141,60
4326,429,4669,4,6,1,3,2647,3334,52,583,1002,55,62
4327,354,2476,3,6,4,4,3643,4343,259,142,1115,46,56
4328,391,5527,5,9,91,2,927,2420,156,80,2672,55,63
4329,374,5864,5,4,17,3,1267,2813,213,610,2627,55,65
4330,328,5812,4,6,2,5,831,1309,2,583,32,56,45
4331,86,6000,5,9,12,3,1373,2245,7,164,2989,35,64
4332,289,5798,5,9,12,3,2166,3274,23,677,3198,55,63
4333,414,3482,3,6,4,3,3358,4096,360,519,2112,56,61
4334,246,1375,0,6,1,3,305,656,0,306,1849,91,39
4335,397,407,5,6,51,3,3862,4756,571,519,1342,54,52
4336,306,1968,3,6,2,5,3502,4040,149,11,1639,60,55
4337,279,4291,1,9,1,3,1190,1374,0,95,2627,36,60
4338,351,5898,5,5,12,3,4006,4927,230,491,1742,54,64
4339,349,3445,5,6,12,3,2881,3654,113,542,2374,55,59
4340,200,3039,5,6,39,0,48,153,0,556,1776,56,43
4341,300,4251,4,5,1,3,4666,5377,408,3,141,132,61
4342,343,42,5,6,26,3,4506,5282,772,680,376,54,50
4343,176,940,3,9,3,4,350,715,2,242,800,74,37
4344,29,6374,2,9,3,0,34,279,0,166,2367,16,64
4345,273,5261,4,5,3,3,713,2038,3,396,228,42,62
4346,364,1064,4,6,1,3,1081,1555,1,583,402,121,43
4347,359,1498,5,6,26,4,1274,2229,40,597,2721,56,46
4348,319,6353,5,5,12,3,3543,4558,133,437,3085,54,65
4349,424,4073,3,0,2,3,1708,2265,12,474,3039,54,60
4350,184,5963,5,4,13,3,1684,2995,22,242,1081,55,64
4351,258,639,5,9,13,3,1737,2491,17,202,394,54,49
4352,407,6195,0,6,1,3,625,2528,16,417,1643,119,64
4353,286,3236,3,13,2,6,1401,2023,18,411,2439,61,58
4354,372,2433,3,4,4,3,2777,3561,76,709,201,71,57
4355,26,5737,5,9,12,3,817,1732,9,101,2548,39,63
4356,240,3431,5,9,21,3,39,177,0,160,1056,55,23
4357,271,1050,5,9,12,3,754,1294,7,606,232,54,50
4358,489,0,5,9,26,4,4984,5823,1209,583,24,55,45
4359,382,6225,5,6,12,3,3380,4543,287,295,3083,54,64
4360,281,1233,3,8,12,4,432,952,7,280,2749,76,38
4361,280,5463,1,4,1,0,444,662,2,343,2627,32,62
4362,458,3189,5,9,12,3,4992,5811,1203,474,2128,55,58
4363,258,2742,5,10,12,3,2569,3242,29,306,557,54,58
4364,270,3266,5,6,12,5,2291,3231,20,680,2008,55,58
4365,251,2771,4,9,7,0,3535,4172,55,283,1552,33,56
4366,221,3485,5,6,95,2,23,111,1,532,1282,36,47
4367,320,2769,0,6,1,4,1259,2000,16,639,2108,142,58
4368,331,5325,5,9,4,3,2429,3018,37,123,2562,38,63
4369,264,1642,5,6,13,3,260,869,6,215,1987,55,54
4370,325,1809,0,4,1,0,2446,2963,84,358,2543,118,53
4371,233,1653,5,8,52,0,451,649,2,353,1465,51,23
4372,202,4143,3,6,2,3,99,286,0,242,531,59,34
4373,425,2337,3,6,5,5,4532,5269,529,306,1115,64,57
4374,90,5818,5,11,30,0,4,126,0,264,2522,34,63
4375,333,919,2,9,3,3,2698,3169,48,583,3148,46,53
4376,444,371,0,8,1,5,4629,5430,988,306,2048,111,45
4377,9,5452,4,9,1,0,36,70,0,264,2522,34,62
4378,323,1459,5,6,25,3,3381,4419,188,306,456,55,54
4379,401,3384,5,6,26,5,5024,5849,1192,75,934,54,58
4380,326,213,5,9,26,3,2720,3814,136,87,2607,55,51
4381,164,4760,5,9,60,3,25,173,0,402,2628,33,61
4382,271,5141,3,9,3,4,1574,2058,15,38,1103,62,62
4383,393,2379,5,6,12,4,3302,3994,206,3,996,54,56
4384,250,3947,4,5,9,3,3765,4562,190,3,1552,42,59
4385,459,4700,5,6,12,4,4977,5815,1092,679,820,55,64
4386,368,3059,0,9,1,4,4307,5107,419,583,777,82,59
4387,344,2767,0,6,1,2,658,895,2,479,1262,130,57
4388,280,2048,3,6,3,2,1502,1975,8,58,2541,59,55
4389,343,4623,4,5,1,3,2142,2927,11,491,1822,34,58
4390,222,5728,3,5,1,3,463,956,1,696,1576,58,63
4391,279,2570,5,9,27,0,159,402,1,639,528,54,24
4392,196,4646,4,10,10,0,275,686,1,538,2989,32,52
4393,334,2318,4,4,1,3,2149,2747,9,202,1398,55,55
4394,292,5419,5,6,12,3,2065,2510,13,336,1996,33,63
4395,234,2637,3,6,1,3,343,561,1,639,289,46,41
4396,277,6464,3,10,1,3,1668,3144,29,265,759,116,65
4397,418,4149,3,6,2,3,3802,4451,217,597,1573,45,60
4398,205,2474,4,8,1,1,52,161,1,618,2,104,28
4399,464,4445,5,6,24,4,4998,5819,1172,306,1047,54,61
4400,334,4645,4,6,14,3,1358,2536,13,103,1986,32,61
4401,205,5589,4,9,1,2,61,203,0,696,3151,40,63
4402,315,944,5,4,26,3,1539,2302,27,583,255,55,48
4403,335,882,5,5,24,3,2331,3006,63,242,1268,54,48
4404,439,2647,0,6,1,0,3228,3761,45,650,899,133,57
4405,349,1450,5,9,38,3,1616,2042,46,618,739,55,36
4406,300,2171,5,9,26,0,159,324,3,141,2993,51,46
4407,179,3415,3,13,1,6,935,1349,15,470,2460,61,58
4408,255,1781,3,6,3,3,378,753,2,583,810,61,42
4409,197,2066,3,6,2,6,484,944,1,546,2055,61,52
4410,364,303,5,13,24,4,4949,5779,1063,519,1191,55,53
4411,80,2682,5,9,13,2,62,335,0,264,1822,33,56
4412,363,2165,4,9,1,4,2700,3588,64,583,24,58,45
4413,329,375,0,6,1,3,4636,5314,218,556,1290,121,51
4414,423,4649,0,9,1,3,3956,4605,653,583,2655,133,62
4415,342,319,4,6,1,5,4568,5256,265,57,2515,56,52
4416,339,1512,5,1,52,2,2600,3109,103,353,2116,56,21
4417,316,3174,5,6,12,3,3425,4285,59,474,1890,54,58
4418,248,6290,3,6,0,6,514,1090,4,443,2439,51,64
4419,451,2183,5,6,13,3,4679,5632,1132,103,3138,55,55
4420,328,1144,5,5,24,3,2511,3337,43,696,1921,53,53
4421,355,550,3,6,6,4,3102,4027,446,34,1362,66,40
4422,348,5133,3,6,2,3,3406,4090,57,147,3039,54,62
4423,231,2028,3,13,1,6,576,939,9,35,2439,61,51
4424,431,1902,2,9,6,3,4295,5159,705,571,2960,49,55
4425,118,6431,5,4,10,3,120,1251,1,699,637,36,64
4426,259,5172,0,6,1,0,76,273,0,353,3015,125,62
4427,249,3791,5,0,26,3,2334,3023,11,491,1926,34,59
4428,391,3068,5,5,24,4,4761,5567,773,242,1107,54,57
4429,325,2740,4,6,1,0,476,806,3,633,1204,137,56
4430,320,2913,4,6,1,3,988,1516,0,597,80,123,57
4431,370,6613,2,14,12,4,559,1464,15,638,2737,54,65
4432,456,413,5,5,13,4,4237,5303,1029,11,253,55,50
4433,218,3357,0,9,1,2,1404,1621,1,389,2018,55,58
4434,327,3763,3,6,1,3,1575,2067,0,597,2773,60,59
4435,267,2311,5,6,52,0,88,324,2,353,1818,54,42
4436,316,4,5,6,52,2,2005,2698,13,639,1439,54,51
4437,221,1435,3,6,1,1,103,351,1,306,1940,61,40
4438,315,3085,5,5,12,3,4893,5694,870,2,1036,55,58
4439,314,3175,4,6,1,3,853,1607,3,536,425,56,44
4440,236,2641,5,2,16,3,2322,3097,8,544,2350,33,56
4441,446,3166,0,0,1,3,4586,5330,730,283,2663,141,58
4442,323,437,5,6,52,2,3429,4149,512,41,1309,55,50
4443,223,5228,4,9,1,3,359,726,0,583,797,40,62
4444,167,262,3,6,4,5,725,1191,7,556,436,49,38
4445,428,5101,5,5,10,3,4981,5803,1157,519,1322,54,63
4446,248,3834,3,6,1,3,1666,2299,1,95,119,62,59
4447,334,2005,5,9,48,0,191,635,2,583,204,55,43
4448,325,4758,5,4,12,3,3132,4257,263,95,1861,55,62
4449,234,361,3,4,4,3,2026,2732,21,306,34,61,41
4450,272,1716,1,6,1,3,1010,1467,3,306,2640,33,40
4451,300,2910,3,5,2,3,2144,2663,2,103,282,60,57
4452,287,3623,3,6,4,3,1200,1788,3,556,1552,33,40
4453,295,6251,2,4,1,2,756,1311,1,692,1723,33,64
4454,308,3214,5,6,79,0,322,1315,18,556,1552,55,35
4455,128,4834,4,9,1,2,104,146,1,597,2930,36,31
4456,299,3552,3,9,2,6,900,1515,17,505,2455,58,58
4457,306,1264,4,6,1,5,2882,3366,12,141,1673,54,52
4458,371,6337,2,6,1,3,3491,4042,17,3,2038,54,64
4459,278,5451,4,6,7,3,924,1689,5,0,1874,33,63
4460,404,1662,5,9,52,3,1624,2782,263,583,1134,56,30
4461,260,556,5,9,12,3,395,924,0,583,2184,51,45
4462,354,572,5,6,9,3,4127,4841,283,474,1616,44,53
4463,306,4426,5,0,12,3,2942,3908,56,701,3044,55,61
4464,231,3610,5,4,12,3,2931,3881,32,417,589,55,59
4465,288,1749,5,9,25,5,3602,4432,97,202,497,56,54
4466,423,4492,5,5,12,4,4769,5598,607,489,906,55,62
4467,364,6378,5,6,12,4,2463,4454,82,199,190,54,65
4468,424,2365,0,6,1,3,2398,2803,15,680,1150,131,55
4469,434,2494,0,9,1,3,4866,5648,952,306,2876,145,56
4470,430,5990,0,5,1,3,1336,2154,32,542,2081,79,64
4471,260,4258,5,6,127,3,25,111,0,479,1874,56,36
4472,338,2507,5,6,26,4,264,1030,18,342,264,57,16
4473,311,5500,5,9,12,3,3605,4675,125,145,2989,55,63
4474,171,744,5,9,8,5,1157,1674,0,238,1651,44,51
4475,342,5521,5,6,12,3,4554,5413,598,680,1144,54,63
4476,277,1540,4,9,1,0,1648,1940,1,639,1398,36,50
4477,387,5746,2,6,13,3,1294,2022,32,223,1795,45,63
4478,239,5836,2,9,13,1,48,138,1,667,589,43,62
4479,307,95,3,9,4,3,1640,2079,5,13,1251,61,44
4480,393,1578,0,9,1,2,3800,4275,166,639,2839,71,47
4481,354,3387,3,6,1,3,1425,2102,7,474,129,62,57
4482,296,1618,5,5,12,5,4029,4746,162,19,2388,55,54
4483,328,4584,3,6,3,3,1209,1783,3,472,702,54,61
4484,290,4387,4,6,1,4,213,502,2,639,2748,79,44
4485,318,1785,3,10,1,0,2114,2924,24,538,2265,61,54
4486,188,4944,0,9,1,0,21,86,0,136,1465,94,61
4487,343,33,5,6,26,3,3505,4233,246,95,2899,55,48
4488,307,619,0,6,1,0,408,743,5,353,1268,61,43
4489,221,2890,0,1,1,0,165,339,2,655,1467,103,29
4490,180,1892,3,9,1,3,822,1140,3,576,6,76,33
4491,247,5873,2,9,1,3,1503,2238,12,659,1,13,63
4492,335,239,5,8,13,4,2332,3585,99,597,2288,55,50
4493,380,5478,5,6,12,3,4780,5643,754,519,3039,55,63
4494,336,869,5,9,25,4,1127,2215,22,556,538,54,48
4495,242,485,5,6,13,3,1211,2051,18,661,2301,55,53
4496,353,978,0,6,1,3,1324,1855,16,644,2868,160,28
4497,155,6196,5,8,12,2,1516,2654,9,699,2194,40,64
4498,288,449,5,0,13,3,1323,1958,14,242,1998,54,51
4499,316,1597,3,13,3,6,1391,1916,50,526,2439,61,50
4500,270,3441,3,13,6,6,2786,3459,298,326,2439,60,58
4501,230,703,0,6,1,3,4056,4610,25,639,44,81,41
4502,101,6356,5,3,12,3,577,1207,2,155,2993,33,64
4503,338,752,0,9,1,5,3663,4377,337,417,1510,84,51
4504,338,4507,0,8,1,5,1761,3649,66,328,2620,145,64
4505,62,6607,2,9,3,0,21,96,0,136,1545,35,65
4506,265,5519,5,9,13,4,2146,2881,15,652,2718,38,63
4507,399,5314,5,6,25,3,3118,4044,110,597,2007,54,64
4508,279,4657,4,5,6,3,756,1913,2,3,1552,36,61
4509,305,1307,1,6,1,3,2092,2526,15,306,2083,37,46
4510,291,5400,2,4,12,2,136,2717,57,508,2359,42,63
4511,188,3860,1,6,1,3,400,1010,2,3,2657,33,59
4512,326,6338,3,13,0,6,445,938,12,595,2439,58,64
4513,192,5238,4,4,1,3,75,233,2,472,133,37,62
4514,122,2008,3,4,2,0,169,367,0,556,3127,61,41
4515,260,2657,4,4,1,2,1082,1715,1,358,1256,51,56
4516,259,1535,2,9,24,3,611,1101,4,13,1305,36,48
4517,376,2100,0,9,1,3,4641,5412,630,274,1056,127,59
4518,107,5200,2,9,0,2,15,100,0,583,1861,38,62
4519,350,4172,0,5,1,3,3446,4273,55,283,1625,128,60
4520,340,2737,5,2,50,2,403,871,4,583,2362,54,56
4521,342,164,5,9,12,3,4440,5134,594,141,2879,54,49
4522,347,3908,4,6,1,4,1505,2337,12,677,248,55,59
4523,228,4675,5,6,10,5,4067,4910,78,57,322,54,62
4524,241,2007,3,6,1,2,724,1151,1,215,1646,61,41
4525,368,3032,5,6,0,2,1249,1797,64,564,2884,56,52
4526,398,6304,0,5,1,3,763,4250,109,283,2999,129,65
4527,302,3808,3,13,3,6,1544,2180,29,411,2439,54,59
4528,392,3954,4,6,1,3,3183,3757,23,639,86,133,59
4529,220,2033,3,8,3,4,317,745,3,242,483,73,34
4530,250,5548,0,6,1,2,13,609,0,162,2213,71,63
4531,337,1920,5,6,13,4,3390,4240,111,60,534,56,55
4532,301,3385,3,9,1,3,2785,3458,21,182,65,43,54
4533,258,4428,5,4,11,2,233,879,10,620,2658,54,61
4534,241,6249,3,13,0,6,498,1060,1,126,2439,48,64
4535,47,1182,3,9,3,3,1730,2443,59,242,589,61,43
4536,385,2275,3,9,1,4,2727,3742,73,583,868,148,55
4537,291,435,5,9,62,0,653,1381,8,435,2574,54,29
4538,195,4016,5,11,93,0,12,116,2,264,1552,34,60
4539,409,2623,4,13,1,3,4692,5381,443,283,2170,55,56
4540,324,2869,4,6,1,4,2324,3297,33,202,1200,34,47
4541,344,1879,3,9,2,3,2598,3254,36,417,3119,57,54
4542,207,5318,5,9,12,3,3083,4266,55,434,1853,55,63
4543,227,4489,5,8,13,3,1580,2765,26,696,2673,55,61
4544,368,2990,5,6,13,3,3906,4790,314,242,2057,55,57
4545,408,341,5,6,24,5,4118,4960,852,583,986,56,45
4546,326,2546,4,6,1,3,3107,3600,8,6,1971,54,56
4547,266,1365,5,9,13,3,1489,2344,4,57,1912,56,54
4548,178,5462,5,9,12,4,4483,5325,243,145,2688,55,63
4549,251,2684,5,9,52,3,115,341,1,597,2680,53,38
4550,134,4337,4,9,4,5,121,495,0,57,578,39,55
4551,413,3663,5,6,50,0,2769,4476,551,556,3013,55,59
4552,435,3874,4,6,1,3,3376,3951,28,639,19,137,59
4553,227,3054,0,6,1,3,71,199,1,479,1987,121,39
4554,365,3892,3,13,4,6,1838,2602,119,126,2415,61,59
4555,272,1421,3,9,1,3,970,1338,3,680,392,61,45
4556,286,1660,4,6,1,3,2028,2441,7,474,1555,54,53
4557,352,2294,0,9,1,0,790,1282,5,639,2295,106,55
4558,380,747,5,6,26,3,4162,4919,443,87,166,56,53
4559,360,5194,3,6,2,3,3569,4422,54,242,2256,56,63
4560,441,2704,5,5,24,4,4990,5831,1196,103,906,55,57
4561,204,3026,3,13,3,6,1285,1883,26,411,2439,60,57
4562,234,5068,4,4,6,2,662,1118,0,358,1728,20,62
4563,410,1069,5,6,35,0,1917,2693,82,556,1646,56,43
4564,364,2380,5,9,48,0,338,883,26,583,231,55,41
4565,269,4814,5,9,12,3,2696,3651,30,618,12,55,62
4566,411,1917,5,6,13,4,4098,4892,357,474,1887,56,55
4567,269,547,3,6,8,3,722,1237,7,639,1737,61,47
4568,321,1988,4,6,1,2,1769,2572,10,417,1855,36,54
4569,374,5368,3,6,1,3,952,1615,13,519,1780,43,63
4570,292,2588,5,5,12,5,4320,5157,377,18,1673,55,57
4571,226,2396,3,6,3,3,55,380,1,187,504,71,35
4572,377,675,5,9,51,2,4495,5139,721,639,1228,56,48
4573,332,1909,3,6,2,5,3284,3820,118,416,1951,58,54
4574,250,1293,5,10,11,3,1028,1921,12,202,1894,54,54
4575,119,5868,2,9,15,0,16,43,0,136,1552,34,62
4576,310,859,4,6,1,3,897,1277,1,606,2892,55,50
4577,390,3264,0,6,1,4,3733,4225,27,430,779,83,58
4578,254,3705,5,6,38,2,1345,1884,9,624,1535,43,59
4579,170,2342,3,9,4,5,265,674,0,556,766,58,38
4580,481,3526,5,6,13,3,4366,5232,763,103,3138,55,59
4581,287,2719,0,8,1,0,166,349,1,476,1204,145,11
